SHIP_ID,SHIPNAME,LENGTH,SHIPTYPE,WIDTH,FLAG,ship_type,LAT,LON,SPEED,COURSE,HEADING,DESTINATION,DWT,DATETIME,PORT,date,week_nb,port,is_parked,fromLAT,fromLON,fromTIME,DIST,delta_tau,lastLAT,lastLON
348771,VEGA,18,0,1,RU,Unspecified,54.63395,19.92575,0,0,511,KALININGRAD,,2016-12-20T07:55:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.63395,19.92575,2016-12-20T07:53:03Z,0,119,54.63395,19.92575
348785,ELENA,54,3,13,RU,Tug,54.69726,20.44097,64,50,52,BALTIYSK,953,2016-12-18T16:27:03Z,kalingrad,2016-12-18,51,Kalingrad,0,54.69477,20.43526,2016-12-18T16:25:02Z,460.841,121,54.69726,20.44097
348798,GAZPROMNEFT NORD,96,8,15,RU,Tanker,59.92066,30.00593,100,291,289,TALLINN,4739,2016-12-17T21:49:04Z,st_petersburg,2016-12-17,51,St. Petersburg,0,59.91831,30.01774,2016-12-17T21:49:03Z,710.59,1,59.92066,30.00593
348832,BIRYUZA,89,7,14,RU,Cargo,55.71245,21.12027,0,0,323,SANTADER,5024,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.71244,21.12028,2016-12-20T10:59:06Z,1.279,720,55.71245,21.12027
348850,RUSICH-10,128,7,16,RU,Cargo,54.69754,20.45448,0,346,511,KALININGRAD,5460,2016-12-16T14:57:03Z,kalingrad,2016-12-16,51,Kalingrad,1,54.69754,20.45448,2016-12-16T14:55:02Z,0,121,54.69754,20.45448
348898,SALTSTRAUM,80,8,13,RU,Tanker,54.69383,20.43217,65,72,67,KALININGRAD,2533,2016-12-20T01:29:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.69283,20.42033,2016-12-20T01:27:02Z,771.531,120,54.69383,20.43217
348904,PEGAS,65,8,10,RU,Tanker,59.89206,30.23557,0,162,31,KRONSHTADT,1252,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.89206,30.23559,2016-12-20T11:11:03Z,1.12,1,59.89206,30.23557
349018,SORMOVSKIY-3068,118,7,13,RU,Cargo,54.67905,20.15037,0,340,224,SVETLYI,3721,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.67905,20.15037,2016-12-20T11:07:04Z,0,238,54.67905,20.15037
349350,VIKING HELGI,130,6,16,RU,Passenger,59.91051,30.23086,0,267,511,ST.PETERSBURG,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91051,30.23086,2016-12-20T11:11:03Z,0,1,59.91051,30.23086
349456,VIKING INGVAR,129,6,17,RU,Passenger,59.9108,30.22499,0,289,201,ST-PETERSBURG KSZ 3,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91081,30.22499,2016-12-20T11:11:03Z,1.114,1,59.9108,30.22499
349774,NEFTEGAZ-31,81,3,16,RU,Tug,54.68564,20.17393,90,68,67,SVETLY-MLSP-SVETLY,1382,2016-12-17T03:29:03Z,kalingrad,2016-12-17,51,Kalingrad,0,54.68327,20.16492,2016-12-17T03:27:03Z,638.188,120,54.68564,20.17393
349836,SESKAR,59,8,10,RU,Tanker,59.89228,30.22562,0,20,511,UST01,1645,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.89228,30.22562,2016-12-20T11:11:03Z,0,1,59.89228,30.22562
349912,DMITRIY RULEVSKIY,77,8,14,RU,Tanker,59.90855,30.23161,0,216,213,SPB,3320,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.90855,30.23161,2016-12-20T11:11:03Z,0,1,59.90855,30.23161
349945,LOTSMAN SARZHIN,16,3,4,RU,Tug,54.6555,19.84448,86,119,511,KALININGRAD,,2016-12-20T11:01:03Z,kalingrad,2016-12-20,51,Kalingrad,0,54.65726,19.83738,2016-12-20T10:59:03Z,498.359,120,54.6555,19.84448
349961,NEVA LUX,65,8,10,RU,Tanker,59.91134,30.22776,0,0,511,SPB,1256,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91134,30.22776,2016-12-20T11:11:03Z,0,1,59.91134,30.22776
349963,SAMUR-3,88,7,12,RU,Cargo,54.96309,20.31377,2,327,311,ROAD PIONERSKIY,2755,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.96309,20.31377,2016-12-20T11:07:04Z,0,238,54.96309,20.31377
349997,YASNYY,81,3,16,RU,Tug,54.6535,19.85554,91,304,302,SPBU ARCTICHESCAYA,1329,2016-12-16T21:19:03Z,kalingrad,2016-12-16,51,Kalingrad,0,54.6535,19.85554,2016-12-16T21:17:03Z,0,120,54.6535,19.85554
350015,VELTA,60,8,11,RU,Tanker,59.8828,30.1888,0,318,511,CLASS B,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.8828,30.18882,2016-12-20T11:11:03Z,1.12,1,59.8828,30.1888
350026,BALTIETS,30,3,6,RU,Tug,59.90639,30.22061,0,0,511,CLASS B,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.90639,30.22061,2016-12-20T11:11:03Z,0,1,59.90639,30.22061
350056,NARVA,60,8,10,RU,Tanker,59.87668,30.23738,0,148,511,SPB,,2016-12-20T10:43:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87668,30.23738,2016-12-20T10:43:03Z,0,1,59.87668,30.23738
350118,SBORSHCHIK-3,40,8,5,RU,Tanker,59.86768,30.22047,0,311,312,SAINT-PETERSBURG,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.86767,30.22047,2016-12-20T11:11:03Z,1.114,1,59.86768,30.22047
350158,PL 2,56,7,13,RU,Cargo,59.91914,30.26155,0,0,511,ST.PETERSBURG,318,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91914,30.26155,2016-12-20T11:11:03Z,0,1,59.91914,30.26155
350197,SPK-1DMAG,62,3,33,RU,Tug,59.91916,30.25532,0,169,511,X,600,2016-12-20T09:33:03Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91916,30.25532,2016-12-20T09:33:03Z,0,0,59.91916,30.25532
350211,GIBRALTAR,110,3,20,RU,Tug,59.91011,30.22642,0,0,511,ST.PETERSBURG,6433,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.9101,30.2264,2016-12-20T11:11:03Z,1.579,1,59.91011,30.22642
350212,BRATYA STOYANOVY,104,2,16,RU,Fishing,54.70512,20.48725,1,339,511,KALININGRD,1810,2016-12-19T10:55:03Z,kalingrad,2016-12-19,51,Kalingrad,1,54.70512,20.48725,2016-12-19T10:53:02Z,0,121,54.70512,20.48725
350220,BALTIC SEAGULL,86,8,12,RU,Tanker,59.92113,30.00248,91,291,511,USTLUGA,3889,2016-12-16T09:37:04Z,st_petersburg,2016-12-16,51,St. Petersburg,0,59.92113,30.00248,2016-12-16T09:37:03Z,0,1,59.92113,30.00248
350301,REUSHINKA,56,3,11,RU,Tug,54.63348,19.92948,55,264,511,PIONERSKIY,1068,2016-12-20T10:27:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.63383,19.93456,2016-12-20T10:25:02Z,330.351,120,54.63348,19.92948
350395,ECOMAR,73,8,12,RU,Tanker,59.87749,30.23816,0,343,511,ST.PETERSBURG,1965,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87748,30.23813,2016-12-20T11:11:03Z,2.016,1,59.87749,30.23816
350500,MOSCHNIY,30,3,8,RU,Tug,59.90921,30.2243,0,0,511,VYBORG,67,2016-12-20T10:59:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.90921,30.2243,2016-12-20T10:59:03Z,0,1,59.90921,30.2243
350501,ZORKIY,57,3,10,RU,Tug,54.6959,20.43792,61,50,511,KALININGRAD,1189,2016-12-18T03:53:03Z,kalingrad,2016-12-18,51,Kalingrad,0,54.6935,20.42823,2016-12-18T03:51:02Z,679.525,121,54.6959,20.43792
350530,MERKURIY,33,3,10,RU,Tug,59.87359,30.20345,0,264,146,SPB,89,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87359,30.20345,2016-12-20T11:11:03Z,0,1,59.87359,30.20345
350538,MUSON,35,3,9,RU,Tug,59.92188,30.00295,42,276,511,VYBORG,87,2016-12-15T08:21:04Z,st_petersburg,2016-12-15,50,St. Petersburg,0,59.9214,30.00555,2016-12-15T08:19:05Z,154.944,119,59.92188,30.00295
350589,DON,42,8,11,RU,Tanker,59.9126,30.24521,0,250,511,ST PETERSBURG,779,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.9126,30.24521,2016-12-20T11:11:03Z,0,1,59.9126,30.24521
350631,URAN,35,3,9,RU,Tug,59.91297,30.24436,0,125,86,SANKT PETERBURG,89,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91297,30.24436,2016-12-20T11:11:03Z,0,1,59.91297,30.24436
350675,KARU,74,3,18,RU,Tug,59.91276,30.24019,0,0,511,SANT PETERBURG,733,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91276,30.24019,2016-12-20T11:11:03Z,0,1,59.91276,30.24019
350706,NATALIJA GONCHAROVA,54,8,9,RU,Tanker,54.68641,20.25202,0,0,511,CLASS B,,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.68641,20.25202,2016-12-20T11:07:04Z,0,238,54.68641,20.25202
350708,KAPITAN ZARUBIN,73,3,16,RU,Tug,59.91255,30.2419,0,0,23,SANKT PETERSBURG,262,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91255,30.2419,2016-12-20T11:11:03Z,0,1,59.91255,30.2419
350723,SEVERYANKA,60,8,11,RU,Tanker,59.90922,30.22436,0,201,511,SPB,1621,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.90922,30.22436,2016-12-20T11:11:03Z,0,1,59.90922,30.22436
350858,SORMOVSKIY 3064,118,7,13,RU,Cargo,54.66604,20.13423,80,225,222,FREDERIKSVAERK,3630,2016-12-16T23:55:03Z,kalingrad,2016-12-16,51,Kalingrad,0,54.66604,20.13423,2016-12-16T23:53:03Z,0,120,54.66604,20.13423
350882,LOTSMAN FEDOROV,20,3,5,RU,Tug,59.89727,30.22543,0,197,511,CLASS B,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.89728,30.22543,2016-12-20T11:11:03Z,1.114,1,59.89727,30.22543
350901,PROFESSOR LOGACHEV,104,3,16,RU,Tug,59.90711,30.21811,0,0,511,SAINT PETERSBURG,1592,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.90711,30.21811,2016-12-20T11:11:03Z,0,1,59.90711,30.21811
350925,AKADEMIK KARPINSKIY,104,3,16,RU,Tug,59.92183,30.00053,82,291,287,CAPE TOWN,1959,2016-12-15T19:53:04Z,st_petersburg,2016-12-15,50,St. Petersburg,0,59.92183,30.00053,2016-12-15T19:53:03Z,0,1,59.92183,30.00053
350926,IVAN SHCHEPETOV,102,7,16,RU,Cargo,54.65164,20.09871,96,255,256,FREDERIKSVAERK,3186,2016-12-19T16:31:02Z,kalingrad,2016-12-19,51,Kalingrad,0,54.65164,20.09871,2016-12-19T16:25:03Z,0,359,54.65164,20.09871
350957,BGK-326 RIF,20,3,4,RU,Tug,59.9118,30.24537,0,276,511,CLASS B,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.9118,30.24537,2016-12-20T11:11:03Z,0,1,59.9118,30.24537
350965,ELAND,80,8,11,RU,Tanker,59.87755,30.23866,0,0,511,SPB,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87755,30.23866,2016-12-20T11:11:03Z,0,1,59.87755,30.23866
350976,GOGLAND,60,8,10,RU,Tanker,59.87655,30.22305,0,190,511,SPB,1621,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87655,30.22305,2016-12-20T11:11:03Z,0,1,59.87655,30.22305
351012,BOGATYR 4,55,3,25,RU,Tug,59.911,30.2365,0,212,511,SAINT-PETERSBURG,1018,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.911,30.2365,2016-12-20T11:11:03Z,0,1,59.911,30.2365
351018,SEDOV,117,9,14,RU,Pleasure,54.67809,20.14883,1021,360,224,SVETLIY,1171,2016-12-20T05:55:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.678,20.1488,2016-12-20T05:33:03Z,10.204,1319,54.67809,20.14883
351041,KAP.PONIKAROVSKIY,115,8,17,RU,Tanker,59.87677,30.22073,0,260,322,SAINT-PETERSBURG,5450,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87677,30.22073,2016-12-20T11:11:03Z,0,1,59.87677,30.22073
351078,BORIS SYROMYATNIKOV,120,2,19,RU,Fishing,54.37302,18.66233,0,0,511,GDANSK,3372,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.37305,18.66223,2016-12-20T11:09:02Z,7.307,120,54.37302,18.66233
351087,KURSHSKAYA KOSA,120,2,19,RU,Fishing,54.37172,18.66294,0,0,511,GDANSK,3372,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.37172,18.66294,2016-12-20T11:09:02Z,0,120,54.37172,18.66294
351089,LIRA,120,2,19,RU,Fishing,54.37297,18.66268,0,202,511,GDANSK,3372,2016-12-18T07:33:02Z,gdansk,2016-12-18,51,Gdańsk,1,54.37297,18.66268,2016-12-18T07:31:01Z,0,121,54.37297,18.66268
351093,KAPITAN EDEMSKIY,104,2,16,RU,Fishing,54.70433,20.48367,0,322,511,KALININGRAD,1810,2016-12-14T13:13:03Z,kalingrad,2016-12-14,50,Kalingrad,1,54.70433,20.48367,2016-12-14T13:09:03Z,0,240,54.70433,20.48367
351098,ARIES,98,8,13,RU,Tanker,59.92083,30.00475,88,293,292,VISOTSK,3660,2016-12-19T18:21:05Z,st_petersburg,2016-12-19,51,St. Petersburg,0,59.92083,30.00475,2016-12-19T18:21:03Z,0,2,59.92083,30.00475
351107,RB-394,28,3,8,RU,Tug,54.64509,19.90673,0,0,511,BALTIYSK,,2016-12-18T15:31:02Z,kalingrad,2016-12-18,51,Kalingrad,1,54.64509,19.90673,2016-12-18T15:29:03Z,0,119,54.64509,19.90673
351119,RB-395,25,3,9,RU,Tug,54.64464,19.90167,84,235,233,BALTIISK,,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.64535,19.90641,2016-12-20T11:01:03Z,316.046,599,54.64464,19.90167
351132,RB-20,26,3,9,RU,Tug,59.90933,30.06159,101,293,295,LOMONOSOV,,2016-12-15T18:13:04Z,st_petersburg,2016-12-15,50,St. Petersburg,0,59.90933,30.06159,2016-12-15T18:13:03Z,0,1,59.90933,30.06159
351136,RB-27,26,0,9,RU,Unspecified,59.92123,30.00267,99,291,292,,,2016-12-15T16:53:04Z,st_petersburg,2016-12-15,50,St. Petersburg,0,59.91797,30.01893,2016-12-15T16:51:04Z,979.347,120,59.92123,30.00267
351515,NIKOLAY SOLODCHUK,54,2,9,RU,Fishing,55.70673,21.1197,40,48,43,LAS PALMAS,388,2016-12-20T08:41:06Z,klaipeda,2016-12-20,51,Klaipeda,0,55.70673,21.1197,2016-12-20T08:39:06Z,0,120,55.70673,21.1197
351699,MUDYUG,111,3,22,RU,Tug,59.87848,30.19819,0,0,295,SPB,2920,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.8785,30.19823,2016-12-20T11:11:03Z,3.16,1,59.87848,30.19819
352123,KRISTINA,25,2,7,LV,Fishing,54.79951,18.44286,85,65,63,BALTIC SEA,36,2016-12-20T01:29:07Z,gdynia,2016-12-20,51,Gdynia,0,54.79743,18.43549,2016-12-20T01:27:06Z,527.529,121,54.79951,18.44286
352167,NAUTILUS,25,2,6,LV,Fishing,54.79718,18.43477,90,52,44,BALTIC SEA,37,2016-12-19T19:51:07Z,gdynia,2016-12-19,51,Gdynia,0,54.79576,18.42532,2016-12-19T19:49:07Z,628.021,120,54.79718,18.43477
352184,VITAS,25,2,7,LV,Fishing,54.79846,18.43364,85,50,43,BALTIC SEA,30,2016-12-19T23:53:15Z,gdynia,2016-12-19,51,Gdynia,0,54.79619,18.42685,2016-12-19T23:51:06Z,504.548,129,54.79846,18.43364
352203,RONDO,19,2,6,LV,Fishing,54.79656,18.41389,0,0,511,BALTIC SEA,36,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.79656,18.41389,2016-12-20T10:57:06Z,0,121,54.79656,18.41389
352224,AGNESE,25,2,7,LV,Fishing,54.36551,18.65534,0,303,113,GDANSK,31,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.36552,18.65533,2016-12-20T11:09:02Z,1.289,120,54.36551,18.65534
352321,LIVA GRETA,64,7,10,LV,Cargo,55.8127,20.80025,77,352,344,LIEPAJA,1280,2016-12-18T02:07:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.8102,20.80156,2016-12-18T02:05:06Z,290.211,120,55.8127,20.80025
352344,GRUMANT,83,8,14,LT,Tanker,55.65712,21.15705,0,235,280,KLAIPEDA,3153,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.65711,21.15704,2016-12-20T10:59:06Z,1.279,720,55.65712,21.15705
352381,ALBATROSS,25,2,6,RU,Fishing,59.86835,30.2174,0,222,511,SAINT PETERSBURG,36,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.86835,30.2174,2016-12-20T11:11:03Z,0,1,59.86835,30.2174
352391,FENIKSS,25,2,6,LV,Fishing,54.79875,18.44191,64,41,35,LIEPAJA,0,2016-12-19T23:51:06Z,gdynia,2016-12-19,51,Gdynia,0,54.79708,18.43624,2016-12-19T23:49:06Z,409.32,120,54.79875,18.44191
352402,JURMALA,25,2,7,LV,Fishing,54.79689,18.42911,76,4,511,BALTIC SEA,30,2016-12-20T08:35:15Z,gdynia,2016-12-20,51,Gdynia,0,54.79699,18.42222,2016-12-20T08:33:06Z,443.283,129,54.79689,18.42911
352437,RIX STAR,87,7,12,LV,Cargo,54.71562,18.99924,74,13,16,RIGA,3710,2016-12-15T00:13:02Z,gdansk,2016-12-15,50,Gdańsk,0,54.71369,18.99825,2016-12-15T00:11:02Z,224.118,120,54.71562,18.99924
352928,VEGA,19,3,9,PL,Tug,54.4032,18.7298,3,306,289,GDANSK,52,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.40273,18.73087,2016-12-20T11:09:02Z,86.98,120,54.4032,18.7298
353098,MIKADON,20,2,6,LT,Fishing,54.79827,18.43433,75,61,52,BALTIC SEA,0,2016-12-17T17:39:06Z,gdynia,2016-12-17,51,Gdynia,0,54.79708,18.43019,2016-12-17T17:37:07Z,297.4,119,54.79827,18.43433
353182,SMILTE PILOT,19,3,6,LT,Tug,55.73166,20.98437,36,325,288,KLAIPEDA,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,0,55.72924,21.00836,2016-12-20T10:59:06Z,1531.097,720,55.73166,20.98437
353212,LTU SAR SHIP SAKIAI,57,3,11,LT,Tug,55.72733,20.87409,97,272,270,8,390,2016-12-20T09:11:06Z,klaipeda,2016-12-20,51,Klaipeda,0,55.72733,20.88112,2016-12-20T09:09:14Z,441.704,112,55.72733,20.87409
353260,TAK-4,26,3,9,LT,Tug,55.70038,21.12567,57,121,511,KLAIP-BUTINGE-KLAIP,93,2016-12-19T22:05:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.70194,21.12366,2016-12-19T22:03:06Z,214.796,120,55.70038,21.12567
353278,DARIUS,25,2,7,LT,Fishing,55.71929,21.10221,2,160,153,,30,2016-12-17T10:35:06Z,klaipeda,2016-12-17,51,Klaipeda,1,55.71929,21.10221,2016-12-17T10:33:06Z,0,120,55.71929,21.10221
353285,LBB-1010,25,2,7,LT,Fishing,55.75564,20.81337,75,280,279,KLAIPEDA,40,2016-12-18T23:59:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.75511,20.8185,2016-12-18T23:57:06Z,327.454,120,55.75564,20.81337
353287,694,25,2,7,LT,Fishing,55.74471,20.80649,79,288,511,GDYNIA,30,2016-12-18T23:29:07Z,klaipeda,2016-12-18,51,Klaipeda,0,55.74471,20.80649,2016-12-18T23:27:06Z,0,121,55.74471,20.80649
353293,100,26,2,6,LT,Fishing,55.66228,21.1524,1,240,511,KLAIPEDA,61,2016-12-20T03:57:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.66228,21.1524,2016-12-20T03:55:05Z,0,121,55.66228,21.1524
353296,LBB 1113,25,2,7,LT,Fishing,55.75918,20.80417,84,283,511,,30,2016-12-19T00:23:07Z,klaipeda,2016-12-19,51,Klaipeda,0,55.75853,20.81327,2016-12-19T00:21:06Z,575.87,121,55.75918,20.80417
353297,LBB 1107,25,2,7,LT,Fishing,55.76075,20.80909,71,283,511,,30,2016-12-19T22:03:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.76027,20.81359,2016-12-19T22:01:06Z,287.512,120,55.76075,20.80909
353299,LBB 1032,25,2,7,LT,Fishing,55.76064,20.80334,84,293,511,,30,2016-12-18T23:27:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.75979,20.80893,2016-12-18T23:25:05Z,363.469,121,55.76064,20.80334
353302,LBB 1094,25,2,7,LT,Fishing,55.76611,20.80151,83,281,511,,30,2016-12-18T21:43:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.76538,20.80704,2016-12-18T21:41:05Z,356.504,121,55.76611,20.80151
353303,LBB 1044,25,2,7,LT,Fishing,55.76343,20.80455,83,279,511,,30,2016-12-18T23:01:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.76273,20.8098,2016-12-18T22:59:06Z,338.653,120,55.76343,20.80455
353305,LBB 1066,25,2,7,LT,Fishing,55.75777,20.80158,67,272,511,,30,2016-12-18T11:17:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.75715,20.80768,2016-12-18T11:15:07Z,389.147,119,55.75777,20.80158
353306,169,25,2,7,LT,Fishing,55.74928,20.80286,81,278,285,,33,2016-12-20T04:15:12Z,klaipeda,2016-12-20,51,Klaipeda,0,55.74789,20.81333,2016-12-20T04:13:06Z,675.455,126,55.74928,20.80286
353310,652,25,2,7,LT,Fishing,55.76449,20.80067,75,293,511,KLAIPEDA,30,2016-12-19T21:07:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.76344,20.80823,2016-12-19T21:05:06Z,488.747,120,55.76449,20.80067
353313,LBB-6931,25,2,6,LT,Fishing,55.67901,21.1461,1,75,511,A,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.67901,21.1461,2016-12-20T10:59:06Z,0,720,55.67901,21.1461
353315,756,25,2,7,LT,Fishing,55.75016,20.81776,64,260,511,,30,2016-12-19T12:55:05Z,klaipeda,2016-12-19,51,Klaipeda,0,55.74989,20.82191,2016-12-19T12:47:06Z,262.327,479,55.75016,20.81776
353330,ATLANT,25,2,7,LT,Fishing,55.75426,20.80728,84,280,276,,25,2016-12-18T19:51:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.75374,20.81276,2016-12-18T19:49:06Z,348.918,120,55.75426,20.80728
353342,PILOT DANGE,15,3,4,LT,Tug,55.6646,21.1486,32,193,511,,,2016-12-20T05:59:06Z,klaipeda,2016-12-20,51,Klaipeda,0,55.66436,21.14785,2016-12-19T17:11:06Z,54.238,46080,55.6646,21.1486
353350,PATRIA SEAWAYS,154,6,24,LT,Passenger,55.71962,21.10498,79,136,136,KLAIPEDA-KARLSHAMN,4758,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,0,55.72867,21.05183,2016-12-20T10:59:06Z,3488.443,720,55.71962,21.10498
353357,TAK-9,33,3,11,LT,Tug,55.70055,21.12595,0,275,511,KLAIPEA,689,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.70055,21.12595,2016-12-20T10:59:06Z,0,720,55.70055,21.12595
353365,MINGE,15,3,6,LT,Tug,55.66434,21.14768,55,124,511,,,2016-12-19T05:23:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.67306,21.14367,2016-12-19T05:19:06Z,1003.104,240,55.66434,21.14768
353411,OPTIMA SEAWAYS,186,6,25,LT,Passenger,55.65931,21.1437,0,159,341,KLAIPED/KHM/KLAIPED,7500,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.6593,21.14374,2016-12-20T10:59:06Z,2.753,720,55.65931,21.1437
353451,BRABANDER,36,9,6,LT,Pleasure,55.70467,21.12293,0,291,511,CLASS B,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.70466,21.12291,2016-12-20T10:59:06Z,1.679,720,55.70467,21.12293
353471,KLASCO1,29,3,10,LT,Tug,55.69576,21.12678,14,3,100,,111,2016-12-19T11:45:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.69452,21.12747,2016-12-19T11:43:06Z,144.715,120,55.69576,21.12678
353499,BOTNIA SEAWAYS,162,7,20,LT,Cargo,55.73625,20.81652,150,270,269,COPENHAGEN,8702,2016-12-18T19:09:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.73633,20.832,2016-12-18T19:07:06Z,972.447,120,55.73625,20.81652
353525,VICTORIA SEAWAYS,198,6,27,LT,Passenger,55.7247,20.80813,211,269,270,KLP <=> KIEL,8500,2016-12-19T19:43:13Z,klaipeda,2016-12-19,51,Klaipeda,0,55.72475,20.83176,2016-12-19T19:41:06Z,1484.814,127,55.7247,20.80813
353534,TAK-6,28,3,10,LT,Tug,55.70042,21.12677,63,353,52,KLAIPEDA,122,2016-12-19T23:41:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.69818,21.12722,2016-12-19T23:39:14Z,250.993,112,55.70042,21.12677
353536,KLASCO2,29,3,10,LT,Tug,55.69783,21.12967,7,49,511,,110,2016-12-19T11:59:07Z,klaipeda,2016-12-19,51,Klaipeda,0,55.69632,21.12717,2016-12-19T11:57:06Z,230.164,121,55.69783,21.12967
353542,MUSHA,14,3,4,LT,Tug,55.6753,21.13594,81,7,511,CLASS B,,2016-12-19T08:33:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.6753,21.13594,2016-12-19T08:31:07Z,0,119,55.6753,21.13594
353563,SOLL TENGIZ,48,3,13,LT,Tug,55.99681,20.95883,81,359,0,,791,2016-12-14T18:41:06Z,klaipeda,2016-12-14,50,Klaipeda,0,55.99421,20.95883,2016-12-14T18:39:06Z,289.489,120,55.99681,20.95883
353576,JURINIS,20,3,4,LT,Tug,55.66534,21.14815,0,15,511,,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.66534,21.14814,2016-12-20T10:59:06Z,0.629,720,55.66534,21.14815
353587,VEJUNAS,23,3,8,LT,Tug,55.66247,21.1528,0,311,157,KLAIPEDA,0,2016-12-19T23:13:06Z,klaipeda,2016-12-19,51,Klaipeda,1,55.66247,21.15281,2016-12-19T23:11:06Z,0.629,120,55.66247,21.1528
